frame_index,timestamp_sec,track_id,x,y,z,u,v,age
213,21.402100586,14949,4.275719450,-0.094643395,0.538474443,434.267,175.297,6
213,21.402100586,14950,4.207837166,-0.138582116,0.500919412,471.508,151.870,6
213,21.402100586,14951,4.207271492,-0.136779019,0.500337302,471.914,152.767,6
213,21.402100586,14952,4.210957741,-0.138573154,0.508795235,467.982,151.666,6
213,21.402100586,14953,4.209481008,-0.141855624,0.504700368,469.742,150.140,6
213,21.402100586,14955,4.275587345,-0.096274989,0.538102467,434.417,174.510,6
213,21.402100586,14957,4.212913977,-0.113032709,0.494603864,471.370,165.081,6
213,21.402100586,14958,4.206693704,-0.135269834,0.499806735,472.308,153.513,6
213,21.402100586,14959,4.212044275,-0.120753540,0.503403984,469.188,160.872,6
213,21.402100586,14960,4.199379716,-0.142018267,0.496047361,476.337,149.904,6
213,21.402100586,14961,4.216065279,-0.112921424,0.505212865,467.090,164.887,6
213,21.402100586,14962,4.279551700,-0.105873959,0.547505436,429.944,169.699,6
213,21.402100586,14963,4.209304041,-0.122202077,0.498679727,471.633,160.210,6
213,21.402100586,14965,4.278716990,-0.104877027,0.546888537,430.454,170.171,6
213,21.402100586,14966,4.203153175,-0.104139308,0.487698892,477.299,169.273,6
214,21.635708252,14587,4.221885838,-0.187974009,0.527740606,449.569,122.490,11
214,21.635708252,14763,4.189093615,-0.186607811,0.493799014,473.853,123.265,8
215,21.669177002,14587,4.222159460,-0.187032047,0.528892555,447.984,122.325,12
215,21.669177002,14763,4.190507504,-0.186240435,0.493354598,472.391,123.044,9
243,24.236339844,18165,4.631990002,-0.174855280,-1.191639547,506.137,164.354,10
243,24.236339844,18430,4.495159525,-0.257588073,-1.241230371,553.329,137.195,7
244,24.269695557,18165,4.629003516,-0.175551975,-1.191917222,508.364,163.288,11
244,24.269695557,18430,4.493718004,-0.259583470,-1.248796840,556.273,135.659,8
245,24.303051025,18164,4.624854141,-0.177590757,-1.206415369,512.243,162.224,12
245,24.303051025,18165,4.624975775,-0.175394070,-1.187351368,510.619,162.266,12
245,24.303051025,18430,4.488659961,-0.258179261,-1.238544043,559.609,134.117,9
246,24.336406494,18164,4.622071671,-0.178541757,-1.209410815,514.685,161.158,13
246,24.336406494,18165,4.620509713,-0.175621508,-1.185525780,513.214,161.218,13
246,24.336406494,18432,4.498199951,-0.166829005,-1.258419479,558.744,164.477,10
246,24.336406494,18435,4.498358207,-0.120929499,-1.250585655,557.943,179.372,10
247,24.403117432,18164,4.618897980,-0.178177386,-1.205197717,518.204,159.289,14
247,24.403117432,18165,4.618834325,-0.175688916,-1.184249280,516.485,159.315,14
247,24.403117432,18173,4.618301055,-0.180022624,-1.206701662,518.535,158.711,14
248,24.669961426,18065,4.560830177,-0.075612219,-1.216675898,522.189,191.435,16
249,24.702588623,18065,4.579128337,-0.075225113,-1.210067120,511.489,191.329,17
249,24.702588623,18413,4.499732630,-0.093699103,-1.255189516,544.659,184.746,13
249,24.702588623,18415,4.501030761,-0.093594942,-1.255263444,544.158,184.798,13
249,24.702588623,18417,4.480413330,-0.170756173,-1.185755661,550.303,151.531,13
249,24.702588623,18420,4.479631013,-0.173729760,-1.180865425,550.462,150.025,13
249,24.702588623,18423,4.479231136,-0.174840408,-1.178430278,550.543,149.421,13
249,24.702588623,18431,4.480181174,-0.159729846,-1.215161782,551.455,157.494,13
250,24.736048340,18065,4.597073843,-0.075611304,-1.208365163,499.495,191.011,18
250,24.736048340,18413,4.517466468,-0.093379690,-1.248379858,532.686,184.581,14
250,24.736048340,18415,4.518734846,-0.093285678,-1.248272689,532.187,184.625,14
250,24.736048340,18432,4.495625633,-0.154986290,-1.220177075,540.687,159.313,14
250,24.736048340,18433,4.497352614,-0.154983631,-1.220368127,539.995,159.353,14
